#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3595	3594	3589	3588	HAF4	A00709:261:HT7NNDSX2:3:1607:5385:17769/1	124	125	124	125	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3593	3583	3587	3577	HAF5	A00709:261:HT7NNDSX2:3:1607:5385:17769/1	126	136	126	136	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3582	3537	3576	3531	HAF3	A00709:261:HT7NNDSX2:3:1607:5385:17769/1	137	182	137	182	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3536	3526	3530	3520	HAF5	A00709:261:HT7NNDSX2:3:1607:5385:17769/1	183	193	183	193	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3525	3520	3519	3514	HAF3	A00709:261:HT7NNDSX2:3:1607:5385:17769/1	194	199	194	199	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3561	3582	3555	3576	HAF3	A00709:261:HT7NNDSX2:3:1609:9733:7858/1	23	44	23	44	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3583	3593	3577	3587	HAF5	A00709:261:HT7NNDSX2:3:1609:9733:7858/1	45	55	45	55	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3594	3595	3588	3589	HAF4	A00709:261:HT7NNDSX2:3:1609:9733:7858/1	56	57	56	57	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3596	3630	3590	3624	HAF3	A00709:261:HT7NNDSX2:3:1609:9733:7858/1	58	92	58	92	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3552	3582	3546	3576	HAF3	A00709:261:HT7NNDSX2:3:1607:22498:18787/1	0	30	0	30	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3583	3593	3577	3587	HAF5	A00709:261:HT7NNDSX2:3:1607:22498:18787/1	31	41	31	41	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3594	3595	3588	3589	HAF4	A00709:261:HT7NNDSX2:3:1607:22498:18787/1	42	43	42	43	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3596	3673	3590	3667	HAF3	A00709:261:HT7NNDSX2:3:1607:22498:18787/1	44	121	44	121	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3561	3582	3555	3576	HAF3	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	0	21	0	21	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3583	3593	3577	3587	HAF5	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	22	32	22	32	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3594	3595	3588	3589	HAF4	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	33	34	33	34	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3596	3696	3590	3690	HAF3	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	35	135	35	135	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3697	3706	3691	3700	HAF5	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	136	145	136	145	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3707	3722	3701	3716	HAF3	A00709:261:HT7NNDSX2:3:1611:30219:6981/1	146	161	146	161	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3609	3696	3603	3690	HAF3	A00709:261:HT7NNDSX2:3:1609:1796:17127/1	0	87	0	87	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3697	3706	3691	3700	HAF5	A00709:261:HT7NNDSX2:3:1609:1796:17127/1	88	97	88	97	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3707	3723	3701	3717	HAF3	A00709:261:HT7NNDSX2:3:1609:1796:17127/1	98	114	98	114	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3784	3787	3778	3781	HAF3	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	0	3	0	3	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3788	3806	3782	3800	HAF5	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	4	22	4	22	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3807	3835	3801	3829	HAF3	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	23	51	23	51	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3836	3844	3830	3838	HAF4	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	52	60	52	60	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3845	3863	3839	3857	HAF5	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	61	79	61	79	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3864	3875	3858	3869	HAF4	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	80	91	80	91	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3876	3876	3870	3870	HAF3	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	92	92	92	92	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3877	3877	3871	3871	HAF4	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	93	93	93	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3878	3887	3872	3881	HAF5	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	94	103	94	103	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3888	3890	3882	3884	HAF4	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	104	106	104	106	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3891	3975	3885	3969	HAF5	A00709:261:HT7NNDSX2:3:1610:21106:6825/1	107	191	107	191	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3785	3787	3779	3781	HAF3	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	0	2	0	2	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3788	3806	3782	3800	HAF5	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	3	21	3	21	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3807	3835	3801	3829	HAF3	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	22	50	22	50	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3836	3844	3830	3838	HAF4	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	51	59	51	59	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3845	3863	3839	3857	HAF5	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	60	78	60	78	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3864	3875	3858	3869	HAF4	A00709:261:HT7NNDSX2:3:1611:27326:7106/1	79	90	79	90	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3789	3806	3783	3800	HAF5	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	0	17	0	17	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3807	3835	3801	3829	HAF3	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	18	46	18	46	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3836	3844	3830	3838	HAF4	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	47	55	47	55	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3845	3863	3839	3857	HAF5	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	56	74	56	74	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3864	3875	3858	3869	HAF4	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	75	86	75	86	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3876	3876	3870	3870	HAF3	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	87	87	87	87	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3877	3877	3871	3871	HAF4	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	88	88	88	88	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3878	3887	3872	3881	HAF5	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	89	98	89	98	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3888	3890	3882	3884	HAF4	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	99	101	99	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3891	3945	3885	3939	HAF5	A00709:261:HT7NNDSX2:3:1611:15130:6840/1	102	156	102	156	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4039	4025	4033	4019	HAF3	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	0	14	0	14	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4024	3891	4018	3885	HAF5	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	15	148	15	148	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3890	3888	3884	3882	HAF4	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	149	151	149	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3887	3878	3881	3872	HAF5	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	152	161	152	161	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3877	3877	3871	3871	HAF4	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	162	162	162	162	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3876	3876	3870	3870	HAF3	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	163	163	163	163	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3875	3864	3869	3858	HAF4	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	164	175	164	175	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3863	3845	3857	3839	HAF5	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	176	194	176	194	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3844	3836	3838	3830	HAF4	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	195	203	195	203	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	3835	3815	3829	3809	HAF3	A00709:261:HT7NNDSX2:3:1608:32018:4961/1	204	224	204	224	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4053	4074	4047	4068	HAF5	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	0	21	0	21	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4075	4082	4069	4076	HAF3	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	22	29	22	29	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4083	4102	4077	4096	HAF5	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	30	49	30	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4103	4114	4097	4108	HAF4	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	50	61	50	61	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4115	4126	4109	4120	HAF5	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	62	73	62	73	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4127	4143	4121	4137	HAF4	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	74	90	74	90	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	91	111	91	111	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	112	116	112	116	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	117	123	117	123	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4177	4302	4171	4295	HAF5	A00709:261:HT7NNDSX2:3:1611:27859:7811/1	124	249	124	248	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4053	4074	4047	4068	HAF5	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	0	21	0	21	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4075	4082	4069	4076	HAF3	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	22	29	22	29	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4083	4102	4077	4096	HAF5	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	30	49	30	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4103	4114	4097	4108	HAF4	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	50	61	50	61	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4115	4126	4109	4120	HAF5	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	62	73	62	73	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4127	4143	4121	4137	HAF4	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	74	90	74	90	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	91	111	91	111	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	112	116	112	116	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	117	123	117	123	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4177	4302	4171	4295	HAF5	A00709:261:HT7NNDSX2:3:1611:25093:7654/1	124	249	124	248	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4370	4337	4363	4330	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	0	33	0	33	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4336	4336	4329	4329	HAF4	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	34	34	34	34	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4335	4323	4328	4316	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	35	47	35	47	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4322	4319	4315	4312	HAF4	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	48	51	48	51	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4318	4177	4311	4171	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	52	193	52	192	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4176	4170	4170	4164	HAF3	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	194	200	193	199	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4169	4165	4163	4159	HAF4	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	201	205	200	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4164	4144	4158	4138	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	206	226	205	225	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4143	4127	4137	4121	HAF4	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	227	243	226	242	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4126	4115	4120	4109	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	244	255	243	254	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4114	4103	4108	4097	HAF4	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	256	267	255	266	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4102	4083	4096	4077	HAF5	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	268	287	267	286	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4082	4081	4076	4075	HAF3	A00709:261:HT7NNDSX2:3:1607:26856:31000/1	288	289	287	288	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4083	4102	4077	4096	HAF5	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	0	19	0	19	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4103	4114	4097	4108	HAF4	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	20	31	20	31	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4115	4126	4109	4120	HAF5	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	32	43	32	43	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4127	4143	4121	4137	HAF4	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	44	60	44	60	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	61	81	61	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	82	86	82	86	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	87	93	87	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4177	4240	4171	4234	HAF5	A00709:261:HT7NNDSX2:3:1610:3206:25770/1	94	157	94	157	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4083	4102	4077	4096	HAF5	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	0	19	0	19	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4103	4114	4097	4108	HAF4	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	20	31	20	31	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4115	4126	4109	4120	HAF5	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	32	43	32	43	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4127	4143	4121	4137	HAF4	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	44	60	44	60	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	61	81	61	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	82	86	82	86	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	87	93	87	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4177	4240	4171	4234	HAF5	A00709:261:HT7NNDSX2:3:1610:3568:27085/1	94	157	94	157	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4083	4102	4077	4096	HAF5	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	0	19	0	19	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4103	4114	4097	4108	HAF4	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	20	31	20	31	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4115	4126	4109	4120	HAF5	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	32	43	32	43	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4127	4143	4121	4137	HAF4	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	44	60	44	60	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	61	81	61	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	82	86	82	86	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	87	93	87	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4177	4240	4171	4234	HAF5	A00709:261:HT7NNDSX2:3:1610:3387:25300/1	94	157	94	157	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4144	4164	4138	4158	HAF5	A00709:261:HT7NNDSX2:3:1609:16893:36072/1	0	20	0	20	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4165	4169	4159	4163	HAF4	A00709:261:HT7NNDSX2:3:1609:16893:36072/1	21	25	21	25	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	4170	4176	4164	4170	HAF3	A00709:261:HT7NNDSX2:3:1609:16893:36072/1	26	32	26	32	
